params

tradedate;tradetime;B1;B2;B3;T1;G1;G2;G3;G4;G5;G6;G7;G8;G9
14.09.2016;18:39:48;880,320930;12,394171;-362,973098;3,986750;2,346626;3,507229;-8,696427;-2,429401;7,172042;-0,292225;-1,380151;0,000000;0,000000
15.09.2016;18:38:51;872,536218;22,165522;-352,109955;3,804079;2,530551;3,964930;-8,468361;0,507595;4,651798;0,016446;-0,463508;0,000000;0,000000
16.09.2016;18:38:55;869,696932;50,808428;-346,391571;3,449576;2,585070;2,667901;-11,216262;0,573127;7,776272;-0,513433;-1,450766;0,000000;0,000000
19.09.2016;18:39:49;863,001373;60,612958;-332,291553;3,568691;2,332484;-1,570119;-11,419970;2,906445;7,855923;-0,717052;-1,656848;0,000000;0,000000
20.09.2016;18:39:37;866,758211;51,119855;-316,679874;4,275184;4,183487;6,195784;-11,183398;0,731681;2,617311;-1,709311;0,531714;0,000000;0,000000
21.09.2016;18:39:34;853,685950;68,986055;-326,143882;3,439766;4,723761;4,936860;-16,555803;2,829660;5,556689;-0,749267;-1,089786;0,000000;0,000000
22.09.2016;18:38:52;833,079044;103,672969;-312,163946;2,707645;4,691519;4,100334;-14,892888;5,310454;6,391259;-1,567463;-2,058079;0,000000;0,000000
23.09.2016;18:39:39;804,942414;162,173347;-245,663428;1,501377;0,016491;-1,238662;-6,082901;8,374042;11,146803;-3,233763;-4,146796;0,000000;0,000000
26.09.2016;18:39:08;793,707732;160,151822;-166,052090;1,412944;0,636425;0,672425;-5,981712;7,854396;5,884429;-2,271259;-2,375588;0,000000;0,000000
27.09.2016;18:39:45;792,162059;173,750901;-133,625518;1,095803;-1,432985;-0,418867;-2,746915;5,308932;4,024093;-1,792648;-1,767679;0,000000;0,000000
28.09.2016;18:39:23;787,701289;172,630561;-115,139530;0,999568;-1,444578;0,467770;-1,735640;5,224246;2,947446;-1,748683;-1,252345;0,000000;0,000000
29.09.2016;18:38:44;781,558245;174,789927;-97,115266;0,893931;0,712876;1,296393;-3,958048;5,773123;3,613031;-3,287477;-2,012375;0,000000;0,000000
30.09.2016;18:39:58;781,093951;184,463362;-89,561491;0,760056;-0,065500;-0,063469;-3,099509;4,996375;4,143765;-1,701368;-1,857537;0,000000;0,000000
03.10.2016;18:39:29;776,907382;190,121976;-114,527917;0,848850;1,910177;3,334714;-4,406794;3,825866;2,201127;-2,643173;-1,687987;0,000000;0,000000
04.10.2016;18:39:43;777,893447;185,133712;-110,115329;0,914185;1,427845;3,568243;-5,803878;2,714151;2,351329;-2,102192;-1,814939;0,000000;0,000000
05.10.2016;18:39:27;783,560549;194,214097;-115,261365;0,815135;-2,958771;-0,993413;-2,576445;6,364788;3,774245;-2,149824;-1,456928;0,000000;0,000000
06.10.2016;18:38:53;787,316934;166,484445;-98,550405;1,057356;-0,381361;3,226757;-6,898231;4,390566;4,507942;-2,827688;-2,736710;0,000000;0,000000
07.10.2016;18:39:55;788,686112;214,509803;-102,669153;0,625413;-1,060683;1,564209;-5,256443;4,248770;7,718590;-2,663460;-2,841160;0,000000;0,000000
10.10.2016;18:39:00;793,814828;168,561795;-83,432126;0,773282;0,780106;4,095402;-7,394812;5,099590;7,478831;-3,255779;-3,300951;0,000000;0,000000
11.10.2016;18:39:47;796,678372;180,982501;-74,859150;0,640507;0,188742;1,225151;-6,966074;8,782083;7,783402;-3,096572;-3,048104;0,000000;0,000000
12.10.2016;18:38:55;803,659925;181,199620;-92,376192;0,610693;-3,348099;-1,831459;-0,032128;4,062600;3,151756;-0,891065;-1,135221;0,000000;0,000000
13.10.2016;18:39:58;804,063835;192,756831;-100,781379;0,585157;0,364205;-0,753048;-4,973285;4,536359;11,453070;-3,110674;-4,141584;0,000000;0,000000
14.10.2016;18:39:59;803,237780;194,704928;-118,323870;0,672743;-0,109410;-0,561546;-7,395585;2,374139;7,605557;-1,868346;-2,560844;0,000000;0,000000
17.10.2016;18:39:58;825,559433;185,600691;-156,521236;0,602934;-1,407676;-0,798096;-5,168692;5,126619;4,124345;-2,011670;-2,213316;0,000000;0,000000
18.10.2016;18:39:58;823,114469;157,441104;-115,807181;0,638866;-0,745962;0,038071;-5,113534;6,007927;3,958858;-1,903406;-1,900058;0,000000;0,000000
19.10.2016;18:39:58;813,448148;166,048536;-115,452518;0,689604;-1,755897;-0,857461;-6,124045;3,637543;2,081971;-1,795344;-2,009583;0,000000;0,000000
20.10.2016;18:39:58;811,307006;172,876695;-114,881274;0,636233;-1,357988;1,859049;-8,360051;5,366506;5,236909;-1,811834;-2,215220;0,000000;0,000000
21.10.2016;18:39:58;804,486677;197,531841;-129,914168;0,615474;-1,706210;-1,267637;-2,608487;7,083822;4,601450;-2,178886;-1,988777;0,000000;0,000000
24.10.2016;18:39:58;807,723172;186,620253;-138,792665;0,622346;-0,826861;1,167188;-6,520134;6,923257;5,397224;-2,292641;-2,337904;0,000000;0,000000
25.10.2016;18:37:23;813,124891;187,827135;-159,733259;0,600973;-1,258300;1,582955;-4,168568;4,612138;3,276949;-1,810270;-1,810028;0,000000;0,000000
26.10.2016;18:39:58;816,243776;161,866724;-118,411178;0,504173;-1,922802;-0,951084;-3,303440;6,112369;4,125729;-2,067636;-2,161483;0,000000;0,000000
27.10.2016;18:39:59;823,924341;133,542191;-122,046068;0,646922;-1,672010;-0,889070;-4,836591;3,961170;3,498282;-1,220442;-1,267333;0,000000;0,000000
28.10.2016;18:39:50;829,396887;138,628046;-151,222712;0,582218;-2,124392;0,486250;-1,044821;7,177089;4,321495;-2,549192;-2,367016;0,000000;0,000000
31.10.2016;18:39:12;835,037160;155,390006;-177,504463;0,671903;0,010326;2,267908;-8,235907;3,911538;4,502193;-1,431758;-1,675143;0,000000;0,000000
01.11.2016;18:39:58;834,380779;168,872413;-203,829098;0,658384;2,810610;1,747391;-7,077398;5,034066;3,772662;-2,335803;-2,143822;0,000000;0,000000
02.11.2016;18:39:59;840,867389;171,551538;-227,655627;0,608103;0,227488;1,500257;-5,028767;4,695877;4,006743;-1,253882;-1,159840;0,000000;0,000000
03.11.2016;18:39:58;836,021423;187,707087;-234,267236;0,643984;-1,197251;0,317217;-3,457879;5,933167;3,700307;-2,143404;-2,049034;0,000000;0,000000
07.11.2016;18:39:58;823,773512;172,743491;-199,017539;0,779917;0,787995;1,410127;-3,124025;3,656982;2,437389;-1,261769;-1,447421;0,000000;0,000000
08.11.2016;18:39:58;820,203050;170,736967;-188,120942;0,825213;-0,468547;1,643062;-3,743442;3,607790;3,111573;-0,952358;-0,796545;0,000000;0,000000
09.11.2016;18:39:58;822,899538;125,677281;-141,080028;0,948131;-1,331664;1,337129;-2,992975;5,295899;3,997649;-1,428045;-1,307412;0,000000;0,000000
10.11.2016;18:39:56;837,599113;133,786451;-138,889025;0,589290;0,419411;0,010631;-2,271394;1,644421;1,122000;-3,136428;1,884474;0,000000;0,000000
11.11.2016;18:39:57;867,197150;94,535258;-197,699776;0,800910;0,948254;-1,476901;-1,942470;1,616636;1,183344;-2,755917;1,783780;0,000000;0,000000
14.11.2016;18:39:56;862,711878;41,444734;-120,992892;1,049289;0,793154;3,565146;-4,137977;2,952263;2,855865;0,536116;0,017939;0,000000;0,000000
15.11.2016;18:39:58;847,906750;85,755919;-121,985464;0,577508;0,618558;-0,624220;-2,915536;1,935243;2,501234;-2,861029;-0,689459;0,000000;0,000000
16.11.2016;18:39:53;858,227490;73,839053;-145,310609;0,637032;1,008438;-0,540204;-1,672136;2,452974;2,346614;-5,946066;0,720615;0,000000;0,000000
17.11.2016;18:39:56;850,537640;73,336079;-136,205768;0,517269;0,024530;0,012266;0,571785;2,538536;0,813202;-5,577767;0,017869;0,000000;0,000000
18.11.2016;18:39:50;853,187517;56,982613;-138,735663;0,798415;-2,101545;-0,256301;1,363834;6,532701;1,250135;-6,590848;-0,029305;0,000000;0,000000
21.11.2016;18:39:58;845,562814;77,133671;-128,890001;0,636248;-0,007828;-0,417466;-0,497132;1,123745;0,505199;-4,635451;1,507087;0,000000;0,000000
22.11.2016;18:39:39;852,547584;49,417354;-130,056125;1,041561;-0,024096;-0,014108;-0,608737;1,751001;0,782713;-5,306562;0,946290;0,000000;0,000000
23.11.2016;18:39:57;855,534520;62,732469;-132,852129;0,669481;-0,034305;0,039921;-1,151286;1,898805;0,641419;-4,892045;1,826811;0,000000;0,000000
24.11.2016;18:39:57;855,842122;50,736827;-126,574964;0,860563;1,595835;1,172169;-3,030633;3,032391;1,722460;-1,664819;-0,016617;0,000000;0,000000
25.11.2016;18:39:58;870,693694;14,335995;-109,120656;1,668056;0,280932;2,554609;-3,740924;-1,341348;2,902137;-1,407584;-0,353649;0,000000;0,000000
28.11.2016;18:39:58;868,458266;15,444531;-114,210722;1,564743;0,025910;-0,367198;-1,212511;2,124760;2,770918;-2,915567;0,556168;0,000000;0,000000
29.11.2016;18:39:48;871,049311;7,299662;-101,865991;1,826478;-3,520418;1,069028;-1,821334;1,797517;2,381985;1,264269;1,189202;0,000000;0,000000
30.11.2016;18:39:48;869,287303;7,305736;-94,010424;2,015157;0,079193;0,744374;-3,201387;0,917442;5,304381;-4,027464;-0,644563;0,000000;0,000000
01.12.2016;18:39:59;852,002288;38,851538;-95,543424;0,967016;0,144463;0,084227;-0,184372;1,302741;0,728796;-3,019333;1,567785;0,000000;0,000000
02.12.2016;18:39:57;855,002559;26,329783;-83,451608;1,374256;0,485093;0,765373;-1,893800;1,437128;3,148821;-3,632186;0,483172;0,000000;0,000000
05.12.2016;18:39:52;852,882601;27,419628;-89,997947;1,605165;0,026370;0,839092;-1,723906;1,807577;1,698996;-2,752476;0,631891;0,000000;0,000000
06.12.2016;18:39:56;844,056733;44,068098;-91,890278;1,016962;-0,574368;0,774627;-0,908052;1,972114;0,230342;-1,592321;-0,349472;0,000000;0,000000
07.12.2016;18:39:55;839,165878;50,848951;-99,482168;0,952455;0,037515;-0,865496;-0,463290;7,123894;-3,633140;-3,530281;0,906714;0,000000;0,000000
08.12.2016;18:39:59;832,636953;57,001653;-94,258581;1,011540;-0,444074;-1,481540;-0,594941;6,511434;-7,487054;-3,572750;2,563429;0,000000;0,000000
09.12.2016;18:39:36;825,773251;63,476576;-101,706597;0,984308;-0,021383;-0,465425;-0,717109;4,806057;-2,350715;-3,070325;0,259844;0,000000;0,000000
12.12.2016;18:38:33;823,619459;65,870330;-136,692042;1,123504;-2,987868;1,729790;-1,390807;0,638353;-1,058487;-0,930639;0,254242;0,000000;0,000000
13.12.2016;18:39:52;838,393832;46,265207;-176,131767;1,571109;1,230145;-3,031471;-0,748478;3,136329;-3,449184;-1,206700;0,747204;0,000000;0,000000
14.12.2016;18:39:57;839,651255;39,885397;-195,531086;1,425884;-0,735916;-0,554615;-0,449753;2,987129;-0,727014;-2,204026;-0,446494;0,000000;0,000000
15.12.2016;18:39:40;859,875751;12,313472;-208,144638;1,550090;0,028516;0,330668;-1,283451;4,582043;-2,025398;-2,179628;-0,810141;0,000000;0,000000
16.12.2016;18:39:54;856,766442;-4,853906;-190,161425;1,729764;-7,295599;0,013537;1,080229;4,462907;2,268621;-1,029832;0,265182;0,000000;0,000000
19.12.2016;18:39:55;846,268414;25,571574;-183,336191;1,332455;-0,302211;-1,049075;-1,651743;3,998899;-0,996610;-3,677562;1,144880;0,000000;0,000000
20.12.2016;18:39:47;856,558796;6,202408;-186,641228;1,632637;0,050950;1,370008;-4,222678;3,071378;-0,260498;-1,338061;-1,136370;0,000000;0,000000
21.12.2016;18:39:53;853,328119;8,416251;-186,140179;1,616590;-3,794934;2,070453;-0,521672;2,012031;1,427406;-0,780004;-0,958028;0,000000;0,000000
22.12.2016;18:39:58;852,706441;8,436840;-189,451710;1,715023;2,142267;2,609749;-5,893263;4,021189;2,821494;-1,617721;-1,501241;0,000000;0,000000
23.12.2016;18:39:56;855,074174;-0,214190;-180,625834;1,929892;0,010651;3,246858;-2,791630;0,939173;1,112309;-0,864764;-0,339604;0,000000;0,000000
26.12.2016;18:39:58;859,381749;12,230965;-226,922830;1,642591;-0,966550;-0,660452;-2,954603;2,797275;0,738926;-1,341090;-1,284935;0,000000;0,000000
27.12.2016;18:39:58;873,317981;-16,714182;-220,294361;2,297354;-0,444762;1,497725;-2,522923;1,970863;1,329760;-1,006470;-0,991385;0,000000;0,000000
28.12.2016;18:39:58;875,903402;-37,092731;-207,150372;3,151042;-6,596129;-0,711073;1,637831;2,229104;1,297519;-0,158168;0,013196;0,000000;0,000000
29.12.2016;18:39:58;878,076648;-61,185304;-190,499473;3,967005;-11,864764;9,174735;7,867829;0,514178;0,717588;1,194305;1,692428;0,000000;0,000000
30.12.2016;18:39:50;904,593155;-104,478674;-172,749233;5,295297;-12,943085;10,032557;7,634387;0,921569;1,724239;2,399184;2,601376;0,000000;0,000000
03.01.2017;18:39:59;924,070641;-111,376396;-260,204466;4,411702;-5,858851;8,954092;-1,898386;1,034850;1,733139;2,352946;2,708210;0,000000;0,000000
04.01.2017;18:38:36;926,715286;-117,316030;-259,296806;4,343578;-12,263559;15,727482;-2,697208;-3,991395;2,128379;2,564506;2,914147;0,000000;0,000000
05.01.2017;18:39:36;925,178762;-110,501318;-264,868649;4,488169;-1,153627;11,180482;-5,308797;-4,515705;1,551542;-1,653784;2,688655;0,000000;0,000000
06.01.2017;18:39:35;924,979735;-117,450966;-265,177015;4,597664;-10,319335;4,406199;4,061153;-0,096524;1,211209;1,056118;1,874694;0,000000;0,000000
09.01.2017;18:39:58;911,258380;-84,403216;-297,631243;4,684408;0,895738;13,952115;-6,028221;-0,013134;1,442504;-1,102099;1,031205;0,000000;0,000000
10.01.2017;18:39:28;901,885304;-78,187074;-313,213629;4,281311;-7,467537;-1,346860;4,171826;-0,929612;1,532165;0,422789;0,326763;0,000000;0,000000
11.01.2017;18:39:52;903,349267;-74,013057;-316,435755;4,172687;0,949738;3,535013;-1,959472;-1,724846;1,715678;2,044039;2,037351;0,000000;0,000000
12.01.2017;18:39:58;886,700602;-48,868419;-345,488268;3,506461;-0,624928;1,870381;-0,924645;0,595649;0,814992;-0,076897;0,308771;0,000000;0,000000
13.01.2017;18:39:47;892,929040;-55,255640;-354,109182;3,489242;-0,317817;0,020322;0,010361;-0,042994;0,664385;-1,503693;0,639098;0,000000;0,000000
16.01.2017;18:39:49;900,146086;-69,773766;-335,974605;3,747594;1,068071;0,711462;-2,936150;1,079640;1,070225;-0,613948;-0,357093;0,000000;0,000000
17.01.2017;18:39:52;886,234887;-49,897691;-344,248732;3,279367;-0,250461;0,074021;-2,331900;1,757139;1,477639;-0,471643;-0,740375;0,000000;0,000000
18.01.2017;18:38:53;881,635918;-43,858823;-342,689904;3,046756;-2,711538;1,495513;-2,046523;2,596428;2,710587;-0,036032;0,037421;0,000000;0,000000
19.01.2017;18:39:58;866,291647;-33,016446;-320,240196;2,964512;-3,811740;4,898497;-4,967042;3,680298;4,046109;3,206159;2,942577;0,000000;0,000000
20.01.2017;18:39:56;905,262324;-50,800020;-412,542634;2,877802;3,246138;2,599291;-7,981360;3,267738;2,369121;-2,675527;0,000971;0,000000;0,000000
23.01.2017;18:39:59;925,430406;-71,281656;-448,434811;3,049704;6,195316;-3,171406;-7,677755;4,472936;3,006948;-2,795164;0,694308;0,000000;0,000000
24.01.2017;18:39:59;925,041849;-60,511429;-461,998016;2,876026;8,371322;-5,682650;-11,274519;7,843229;4,656649;-2,435596;0,475383;0,000000;0,000000
25.01.2017;18:39:56;927,680841;-61,567846;-444,871146;2,665329;5,887015;-1,428826;-8,504641;3,670270;6,437118;-1,459368;-2,087969;0,000000;0,000000
26.01.2017;18:39:55;919,651274;-48,952670;-421,485253;3,041741;1,963655;13,323277;-6,734655;1,849872;4,742921;3,422375;2,412433;0,000000;0,000000
27.01.2017;18:39:50;901,945399;-24,578477;-441,860635;2,789711;2,511721;8,703384;-7,141350;3,451751;3,630358;2,179749;2,363176;0,000000;0,000000
30.01.2017;18:39:30;904,036077;-11,743889;-447,959657;2,475198;3,060274;1,996289;-4,728981;2,679795;3,308581;0,064263;-0,167149;0,000000;0,000000
31.01.2017;18:39:58;900,973850;-8,811992;-444,849441;2,799413;-0,013528;7,011410;-4,469144;2,766833;3,600446;2,377435;-0,052933;0,000000;0,000000
01.02.2017;18:39:45;897,985725;4,639555;-452,063378;2,533966;4,308039;8,936239;-7,399248;0,073737;3,155708;-0,796766;-1,069385;0,000000;0,000000
02.02.2017;18:39:51;870,817937;33,908660;-425,706886;2,303654;3,495319;2,510112;-12,475362;7,360017;6,165862;-2,279744;-2,181525;0,000000;0,000000
03.02.2017;18:39:52;878,927712;27,826444;-435,935118;2,516790;0,491228;4,876857;-13,284142;7,117523;6,340641;-1,378561;0,344569;0,000000;0,000000
06.02.2017;18:39:59;864,124690;49,989843;-413,085551;2,329689;1,203509;0,234418;-3,528493;2,035701;2,145533;-1,114483;0,266025;0,000000;0,000000
07.02.2017;18:39:56;848,832820;68,108193;-345,859490;1,888945;1,625649;0,667954;-2,928643;4,597913;-0,864432;-1,483084;-1,202060;0,000000;0,000000
08.02.2017;18:39:49;840,828330;77,341116;-343,427260;1,956656;0,928871;0,597222;-2,571793;2,985927;1,810001;0,952888;0,945218;0,000000;0,000000
09.02.2017;18:39:58;848,681847;75,268751;-379,191139;2,022594;2,022282;-0,628815;-3,968804;3,616344;2,307394;-2,816356;-0,291811;0,000000;0,000000
10.02.2017;18:39:59;848,299685;71,209980;-371,860049;2,228937;1,797898;0,129022;-5,200090;3,172651;3,641084;-3,514439;0,466494;0,000000;0,000000
13.02.2017;18:39:59;844,215115;81,087735;-385,827889;2,228134;1,541438;-0,014857;-4,446625;2,826635;3,609485;-2,165695;0,481128;0,000000;0,000000
14.02.2017;17:17:14;846,437262;74,173572;-382,288143;2,267140;1,735890;1,497267;-4,021552;2,855907;3,495698;-2,297985;0,485783;0,000000;0,000000
15.02.2017;18:39:36;836,990185;105,353429;-360,715226;1,916754;1,845319;-0,461433;-7,595778;7,365228;7,018286;-3,827149;-1,797220;0,000000;0,000000
16.02.2017;18:39:58;841,020544;87,366641;-317,468830;2,345531;0,034354;-0,621141;-6,194328;4,107600;4,897130;-3,247529;0,806229;0,000000;0,000000
17.02.2017;18:39:58;829,961377;115,640402;-298,517057;1,901018;-0,062173;-0,898389;-4,740649;4,356960;4,150745;-3,556157;0,758566;0,000000;0,000000
20.02.2017;18:39:51;814,418371;136,945072;-260,636694;1,281799;-3,247867;-3,887354;1,070855;5,385362;1,048453;-3,574309;1,470511;0,000000;0,000000
21.02.2017;18:39:58;809,059040;147,272181;-226,309639;1,106949;-2,929189;-2,332234;2,929868;4,525961;-0,224823;-4,076537;1,596129;0,000000;0,000000
22.02.2017;18:39:57;814,901193;139,121039;-236,063452;1,372978;1,707814;-0,021147;-1,471914;4,564112;0,560875;-6,875470;1,798400;0,000000;0,000000
24.02.2017;18:39:53;818,690916;127,805977;-250,572110;1,382021;-1,916215;-5,354382;-3,373452;12,053082;1,887385;-7,030581;4,061117;0,000000;0,000000
27.02.2017;18:39:55;815,777341;147,831719;-260,734025;1,420617;-0,417845;-2,117624;-1,674005;1,317438;-1,310750;-4,203038;1,495703;0,000000;0,000000
28.02.2017;18:39:53;818,393074;149,219010;-255,264125;1,424035;-0,036882;-1,578621;-0,698181;4,455788;1,614943;-3,562933;0,725470;0,000000;0,000000
01.03.2017;18:39:53;810,738066;161,338037;-238,360207;1,290232;0,010633;-0,444449;-2,370689;4,163022;2,741069;-3,542356;0,681070;0,000000;0,000000
02.03.2017;18:39:58;809,785201;137,362261;-191,194619;1,594589;0,010743;0,028451;-1,121270;1,575746;-0,824375;-4,212146;1,616990;0,000000;0,000000
03.03.2017;18:39:57;823,698435;116,261135;-249,198585;1,974622;1,410923;1,390593;-1,907845;1,991999;0,019917;-5,457035;2,038328;0,000000;0,000000
06.03.2017;18:39:59;793,839991;180,768638;-64,468065;0,532774;-3,622725;1,926042;4,254525;-2,392045;-4,036071;-4,623279;0,295920;0,000000;0,000000
07.03.2017;18:38:38;788,171651;173,903582;-84,991071;0,694045;-0,206508;0,840394;0,816507;0,015006;-4,991369;-4,983288;3,733112;0,000000;0,000000
09.03.2017;18:39:40;810,810534;138,161915;-224,601789;1,596172;0,048151;2,873488;-0,119102;0,148221;-3,660282;-5,222927;0,955072;0,000000;0,000000
10.03.2017;18:39:59;815,153626;134,286139;-279,542986;1,853058;0,046571;0,182480;-1,833370;1,993272;-1,116931;-4,318092;2,209294;0,000000;0,000000


